name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.65, 121.05",2015-02-19,28.1,21.6,25.7,31.1,21.6,26.3,20.4,72.9,0.8,100,4.17,rain,0,0,36.4,18.3,105.1,1014.3,68.9,9.2,178.6,15.6,6,,2015-02-19T06:18:22,2015-02-19T18:01:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-20,29.5,20.2,25.6,30.9,20.2,26,19.8,71.4,0,0,0,,0,0,45.7,22.2,106.3,1014.6,69.1,9.4,210.3,18.1,7,,2015-02-20T06:17:53,2015-02-20T18:01:30,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-21,30,20.4,25.9,31.3,20.4,26.4,19.2,67.4,0,0,0,,0,0,29.2,23.9,112.7,1014.9,50.3,9.3,176.3,15.2,6,,2015-02-21T06:17:23,2015-02-21T18:01:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-22,31.1,20.1,25.9,33.8,20.1,26.3,18.3,64.3,0,0,0,,0,0,48.2,24,108.2,1014.6,34.9,9.3,254.1,22.1,9,,2015-02-22T06:16:53,2015-02-22T18:02:03,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-23,32,19.1,25.7,32.4,19.1,26.1,17.5,61.7,0,0,0,,0,0,29.2,24,106.5,1014,35.6,9.8,262,22.6,9,,2015-02-23T06:16:22,2015-02-23T18:02:19,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-24,32,20.9,26.7,33.7,20.9,27.6,19.1,64,0,0,0,,0,0,17.6,18.2,109.4,1012.8,40.4,9.3,200.9,17.3,7,,2015-02-24T06:15:50,2015-02-24T18:02:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-25,31.5,22.7,27.1,35,22.7,28.4,20.3,66.8,0,0,0,,0,0,24.5,20.3,114.6,1012.6,50.4,9.6,243.8,21.1,9,,2015-02-25T06:15:17,2015-02-25T18:02:48,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-26,33.5,22.7,27.7,36.9,22.7,29.2,20.8,67.2,0,0,0,,0,0,20.5,18.2,113.4,1012.5,40.6,9.3,192.3,16.6,6,,2015-02-26T06:14:44,2015-02-26T18:03:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-27,33.8,21.2,27.4,35.5,21.2,28.4,19.9,65.3,0,0,0,,0,0,42.5,24.1,113,1013,37,9.3,257.4,22.2,9,,2015-02-27T06:14:10,2015-02-27T18:03:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-02-28,33.3,22.4,27.7,34.3,22.4,28.6,19.8,63.5,0,0,0,,0,0,38.2,23.9,103.2,1013.4,37.4,9.5,241.9,21,8,,2015-02-28T06:13:35,2015-02-28T18:03:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-01,33,20.7,26.8,33.9,20.7,27.3,18.9,64,0,0,0,,0,0,25.9,20.4,87.1,1013.6,35.7,9.3,253.7,22,8,,2015-03-01T06:13:00,2015-03-01T18:03:42,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-02,32,20.7,26.9,32.3,20.7,26.8,16.9,56.9,0,0,0,,0,0,40.7,24,109.3,1012.1,31.7,9.7,268.2,23.1,9,,2015-03-02T06:12:24,2015-03-02T18:03:55,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-03,32,20.2,26.6,33.3,20.2,27.2,18.7,63,0,0,0,,0,0,22.7,99.9,126.2,1011.6,29.3,9.4,277.4,23.9,9,,2015-03-03T06:11:48,2015-03-03T18:04:07,0.41,Partially cloudy,Clearing in the afternoon.,wind,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-04,33,19.6,27.2,35.4,19.6,28.1,19.2,63.1,0,0,0,,0,0,35.3,16.4,97.8,1012.4,36.7,9.3,261.8,22.5,9,,2015-03-04T06:11:11,2015-03-04T18:04:18,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-05,30.6,20.2,26.6,31.9,20.2,27.3,19.9,67.6,0,0,0,,0,0,30.6,23.9,108.4,1013.9,51.2,9.2,237.1,20.5,8,,2015-03-05T06:10:34,2015-03-05T18:04:29,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-06,32,21.2,27.2,35.3,21.2,28.2,20.3,67.2,0,0,0,,0,0,21.6,18.2,121.9,1013.5,48.1,9.3,261.5,22.6,9,,2015-03-06T06:09:56,2015-03-06T18:04:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-07,32,20.9,27.6,34,20.9,28.6,20.1,65.3,0,0,0,,0,0,37.1,23.9,122.9,1013.5,36.2,9.4,265.8,23,9,,2015-03-07T06:09:17,2015-03-07T18:04:50,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-08,32.8,21.4,27.7,34.5,21.4,28.1,18.7,59.8,0,0,0,,0,0,35.6,22.2,116.3,1014.2,35.6,9.4,283.1,24.5,10,,2015-03-08T06:08:38,2015-03-08T18:05:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-09,32,19.9,26.8,33.9,19.9,27.3,17.6,58.2,0,0,0,,0,0,33.5,14.7,127.4,1015,30,9.3,288.4,25,9,,2015-03-09T06:07:59,2015-03-09T18:05:10,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-10,31.8,20.7,26.5,31.1,20.7,26.6,17.3,59.4,0,0,0,,0,0,42.5,25.9,109.2,1015.3,34.9,9.5,269.6,23.2,9,,2015-03-10T06:07:19,2015-03-10T18:05:20,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
"14.65, 121.05",2015-03-11,27,20.2,24.4,28.2,20.2,24.4,20.7,80.4,4,100,8.33,rain,0,0,41.4,20.3,89.9,1015.7,74.9,8.9,211.9,18.3,7,,2015-03-11T06:06:39,2015-03-11T18:05:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,RPLC,98428099999,RPLL,98430099999,98433099999,98425099999"
